latitude,longitude,state
36.66021645571444,-80.50495832653385,Virginia
37.66294446198135,-78.05757497817339,Virginia
37.026570468397516,-81.5611563460185,Virginia
37.19036561339464,-80.3160547541029,Virginia
36.64624860888778,-82.58819482184343,Virginia
38.69664225840735,-78.28381321047578,Virginia
36.75213330428455,-80.39848579147365,Virginia
37.01052032823385,-81.67630917675739,Virginia
36.78890597963272,-80.07637385486466,Virginia
37.862535907824935,-79.89972586428723,Virginia
36.643277402045236,-81.93472778937955,Virginia
39.17122122937048,-77.6375574323152,Virginia
38.65640759544445,-77.73148523006346,Virginia
38.47270936476302,-77.85275770959682,Virginia
37.326159090070036,-78.2607012479167,Virginia
36.7014266401254,-82.96564891488634,Virginia
36.92610629416309,-79.71984831235781,Virginia
38.382004785148965,-77.3808327049212,Virginia
37.99854430583017,-77.74795803233694,Virginia
37.1680964839807,-80.59514674563992,Virginia
37.81144700751893,-79.90681640570902,Virginia
39.21248200638987,-78.0858711540716,Virginia
39.29240848161379,-78.14839452563693,Virginia
36.59310683641823,-77.89823757357131,Virginia
37.06701493019591,-77.92464532462907,Virginia
36.78347040852941,-83.06947324903877,Virginia
38.5296660173295,-78.52200050858764,Virginia
36.59940227767242,-83.11284940883283,Virginia
37.83207969516479,-77.69545437839163,Virginia
37.0070538023763,-77.8038834553503,Virginia
37.153832231868044,-79.51358158994893,Virginia
36.860858927420274,-80.82149472764682,Virginia
38.13040168155825,-76.95249399129418,Virginia
38.39933106756412,-79.2615701396424,Virginia
37.98990028332693,-78.06438474120444,Virginia
38.89026191164579,-77.48274068108387,Virginia
39.174575439569956,-78.10342066075371,Virginia
36.94185139388937,-81.44463336790216,Virginia
37.29979654004329,-82.17200927411415,Virginia
38.32684284781188,-77.90199419047875,Virginia
37.26501918021945,-79.74384678194332,Virginia
36.79027126760483,-80.58305495870528,Virginia
37.183348114328865,-80.60247995095038,Virginia
37.512462286790786,-78.89528225981641,Virginia
38.570558170347056,-77.45717948309513,Virginia
38.22281825605887,-77.78194988012183,Virginia
38.61877821300247,-78.55126079468862,Virginia
38.63698583280628,-77.52802021381554,Virginia
36.56773801400499,-78.84779504740442,Virginia
37.45041249011279,-78.44010001285918,Virginia
38.26601599147254,-77.61821398547085,Virginia
38.270078786190965,-77.54605881240259,Virginia
37.52134153231513,-77.37017402968307,Virginia
37.91269863935018,-75.68692489574582,Virginia
37.28412989455898,-78.90360312632671,Virginia
38.535020849167445,-77.90459541560104,Virginia
36.8894040159332,-81.2060989867367,Virginia
37.3188681592841,-79.21510082434193,Virginia
38.9042060123694,-78.08314968020639,Virginia
38.65105405453078,-78.22785288006394,Virginia
37.34780877616704,-77.04527414204465,Virginia
36.790583279988645,-81.43927747760931,Virginia
36.957904941340246,-79.71746520259369,Virginia
37.29746409461115,-79.52237346741558,Virginia
38.65201647848437,-78.61360974276268,Virginia
38.074030400342615,-79.90042947627494,Virginia
37.35944615404417,-78.25760029564884,Virginia
36.686287658079,-83.31737813152711,Virginia
36.88985123282812,-81.871404256933,Virginia
37.69509854955842,-76.73749114327666,Virginia
38.793512670442304,-78.28531326242414,Virginia
37.48000551889022,-81.98392578091291,Virginia
36.85006792349815,-77.08782101418026,Virginia
37.865121605096064,-77.18450797238206,Virginia
38.240353554655925,-78.2273799059219,Virginia
37.95855118838089,-78.09091473721526,Virginia
38.76096106139907,-78.50846401885343,Virginia
37.10819536603452,-79.27778525297332,Virginia
38.3846377276608,-79.56019414385406,Virginia
36.74880002295969,-76.74477978527926,Virginia
38.68752228187764,-77.27876993139928,Virginia
37.501869013309005,-79.4500027613462,Virginia
36.9286667484202,-81.0553113582548,Virginia
36.753703685699136,-81.27216658024068,Virginia
37.5443730593382,-79.39110208726298,Virginia
38.111177790700395,-78.55015619417848,Virginia
37.63083808067064,-78.26791615630911,Virginia
36.85069837958543,-81.28757787357866,Virginia
37.17109773741393,-76.95026805945236,Virginia
37.80533279864976,-78.53648525051871,Virginia
37.82497006021706,-78.571938691667,Virginia
37.07173896068352,-79.00867179769227,Virginia
38.181160137690775,-78.66200846099382,Virginia
36.971960384611755,-82.47270788210173,Virginia
38.31677152801813,-78.55314651447887,Virginia
37.41582993708011,-78.25443251689981,Virginia
36.65675178046034,-83.3739706270667,Virginia
37.74138998555409,-79.8001793531905,Virginia
37.30134554497474,-82.04284504877309,Virginia
37.27161679122989,-80.70982175683436,Virginia
36.683865954824405,-76.18148334982462,Virginia
36.88071085750681,-78.87463993131249,Virginia
36.552556325474086,-79.27758190396203,Virginia
36.9306931349576,-77.97541308320147,Virginia
37.63473118688263,-77.73846322329015,Virginia
36.90476465214966,-80.3150473168019,Virginia
37.141605692107234,-76.50098575882076,Virginia
36.70243695841067,-80.70038098003252,Virginia
37.084006106330094,-78.28039329191542,Virginia
37.0503698900726,-82.27739201806163,Virginia
36.86546266692529,-82.91646107121055,Virginia
38.436638830000604,-78.24733310878321,Virginia
39.03917077688071,-78.134225697338,Virginia
37.24381344584991,-79.73616803823626,Virginia
38.417789322794754,-78.02513540856964,Virginia
36.97548343807777,-80.07971640596817,Virginia
38.729358862809455,-77.50042134203245,Virginia
37.16273771206081,-77.52444410728299,Virginia
36.93680056177937,-82.33454206354023,Virginia
38.72261782906016,-77.99882933042815,Virginia
37.05322667678323,-77.40435562279129,Virginia
37.612745890740456,-79.91170001222481,Virginia
37.56342115522732,-77.05575234150928,Virginia
37.15768439600239,-77.13391517707265,Virginia
38.78767214320762,-77.41360989068036,Virginia
37.03286090469751,-78.56877135637542,Virginia
36.805279080485704,-82.41447800188868,Virginia
37.1266163482327,-82.49254302928026,Virginia
36.93263069880351,-80.1164074853178,Virginia
38.03885773611202,-79.26141974831994,Virginia
37.949165319995714,-79.69067907228455,Virginia
36.932523368265144,-77.67870611657918,Virginia
38.05995626475649,-79.8086994227611,Virginia
37.06677096472566,-78.93541953552209,Virginia
36.99868031531315,-76.63638805620629,Virginia
37.125432573602964,-79.90164741271323,Virginia
38.84544426408866,-78.09659225090196,Virginia
37.77680659365592,-79.30741350851761,Virginia
37.22060270919756,-79.59391098825185,Virginia
36.82005447678869,-76.79043021838982,Virginia
36.77789502158106,-81.34209744531995,Virginia
38.81928715512535,-78.2114789847147,Virginia
36.96252846661953,-81.78688502338886,Virginia
36.79916003316826,-79.06176891395485,Virginia
36.81715147031258,-78.55797561889936,Virginia
36.86538757983035,-79.21819140583914,Virginia
37.94016682162727,-79.45621027179229,Virginia
38.056766013885394,-78.63342800338903,Virginia
36.61679064249886,-78.95043590201888,Virginia
38.3744098858477,-77.34086992097475,Virginia
36.62675380115338,-79.1476415580529,Virginia
36.61767490756245,-83.29527529473718,Virginia
38.50595489961652,-77.70778158135833,Virginia
37.944113163737285,-79.23292920084046,Virginia
38.36469350832526,-77.63970207036138,Virginia
36.637003810608824,-80.22911473154498,Virginia
38.4989904507196,-78.38396137095742,Virginia
37.70563788681031,-79.56940607434117,Virginia
36.71190442806704,-82.29802744661016,Virginia
36.80665900504867,-80.40781706537982,Virginia
38.42490229098436,-77.507843145757,Virginia
38.82131532031064,-77.17379464333067,Virginia
38.572743156397266,-78.38858731387461,Virginia
38.26789470655607,-79.23874038438805,Virginia
37.94991860298884,-77.80076595592712,Virginia
38.84515484211579,-78.49664531781468,Virginia
38.25024027041348,-79.31734248969765,Virginia
37.112034518284055,-79.8480387306631,Virginia
36.67558944966253,-76.63602216114126,Virginia
37.49819998533558,-79.15535148160892,Virginia
38.29624142289423,-77.48958839701086,Virginia
36.81116918083256,-79.44380486583626,Virginia
37.31700835455891,-82.01264809444471,Virginia
37.285519719898616,-79.87152795448229,Virginia
37.62908657175846,-78.02855050797749,Virginia
38.28245985479719,-78.51109432300139,Virginia
37.185268553335014,-79.78184500714549,Virginia
36.76473521692617,-77.97002166853727,Virginia
39.212548990011385,-77.56480250359203,Virginia
36.59029063907363,-78.5736426390034,Virginia
36.84817633441362,-78.89894340594103,Virginia
37.222387001688844,-81.11802727060669,Virginia
38.02619048278378,-78.3537452798712,Virginia
36.890958921320724,-82.27226935059089,Virginia
38.474549736353055,-78.58143736256832,Virginia
36.76137756763507,-81.36295423859298,Virginia
36.80835399452514,-76.27311790669881,Virginia
38.38450628157811,-79.11286997154181,Virginia
38.287958909643386,-77.00841268256255,Virginia
36.91211544708576,-81.93395501346676,Virginia
37.331586368484636,-77.32627902433322,Virginia
37.52976863545273,-77.24043026460419,Virginia
38.35164188877344,-77.84345217925303,Virginia
36.57247617402222,-77.30887146047215,Virginia
37.26459658809371,-82.2114440691483,Virginia
38.37431896191963,-79.60421597182633,Virginia
38.02585012783586,-79.61562177556357,Virginia
39.06281427669774,-77.67152296959249,Virginia
36.82170800104167,-83.02139924638963,Virginia
36.55788315456466,-77.9875558369342,Virginia
37.50656268159484,-79.18583652791014,Virginia
36.72190332256166,-77.48996403110843,Virginia
37.108695487221425,-81.53521382094056,Virginia
38.51531542862432,-78.6676577263056,Virginia
37.20146450641814,-78.61417263909631,Virginia
37.844272798506566,-78.22734640016603,Virginia
37.14787169509959,-80.43635384544693,Virginia
36.86943191810517,-81.64519040671715,Virginia
38.159949613437036,-79.7496291399589,Virginia
36.88462817670666,-82.38831114761388,Virginia
37.57717597247265,-79.83168218062296,Virginia
37.201090167404296,-80.77880649030182,Virginia
37.55746987309385,-79.78621120930178,Virginia
37.373280210701395,-77.4761429069343,Virginia
37.51551418959843,-76.60172130283196,Virginia
36.663245609827264,-83.36340770986331,Virginia
38.09005439939161,-77.00316694957773,Virginia
37.48866451512076,-76.34383662189317,Virginia
37.632829213757624,-78.26597593905733,Virginia
38.24792904129994,-77.67984915346909,Virginia
36.90140037343542,-81.71115594824597,Virginia
37.6613309370065,-76.79461174975803,Virginia
36.77251911804224,-79.75898327156848,Virginia
39.294182235861044,-78.37593804498755,Virginia
39.07307641818629,-78.46788885637064,Virginia
36.64424769593608,-82.06859664479391,Virginia
36.59696459484484,-80.03819507046421,Virginia
36.78050149015647,-79.83602829506228,Virginia
37.39130022300148,-80.41683896997216,Virginia
36.594446170315514,-78.3575712548934,Virginia
38.909296793026655,-122.60181199004113,California
35.99145737157087,-117.51244400703652,California
37.61127234279748,-119.86505091593953,California
34.20818877454883,-115.50541580495391,California
41.452791686761856,-122.5444759115087,California
34.69543381414043,-118.51711026546648,California
41.08785133327993,-122.0300227127589,California
41.35501048795836,-123.36776901454469,California
39.774037588109984,-120.39716097930618,California
41.29748359317961,-120.53193188875913,California
39.35401319770453,-120.1827761504705,California
40.69963720973964,-123.64743860298763,California
35.043816560989725,-118.00571739572351,California
37.943681288345076,-119.95684787776977,California
38.24602222084819,-120.34708714661642,California
35.06291221602869,-119.52075685958161,California
35.542035810027144,-120.29137272299037,California
36.511963401962774,-118.36079531886274,California
40.27020842750851,-122.64157955278263,California
34.03651291314676,-118.447757024227,California
39.92727687541196,-123.37976545915744,California
37.06018267732755,-118.02059936529395,California
41.58047615885667,-122.18454295534393,California
36.93879804339158,-120.1372238810256,California
41.36642440809599,-120.63158327913821,California
33.9566563253692,-116.05221714208892,California
40.052310857495165,-122.92348227364188,California
37.427030853658096,-120.89285300531854,California
34.01051119842348,-119.76305965320104,California
36.309816945186064,-119.64650061648703,California
32.79530769424796,-116.3295907647918,California
36.36680415587323,-118.31448941903828,California
34.80505286614996,-114.66712551064316,California
32.93181917653386,-116.66924532490104,California
34.88810198202645,-119.74570577262902,California
41.54279854638859,-122.93923047998948,California
38.34965087424861,-120.75781131300101,California
34.24722625707509,-116.26318825148635,California
37.593761714348766,-120.19699315527635,California
36.12369733148259,-118.19477545913679,California
38.38588715447507,-121.47282333434603,California
37.866625464012586,-120.83871604115268,California
41.141721555048534,-122.99922169624608,California
35.10615368232235,-117.57096020097069,California
40.44412819909356,-120.67596119440152,California
38.154040977967654,-122.80946386282024,California
38.134216479675814,-120.15807074568934,California
40.03023466929733,-122.33009381108998,California
41.97243562874304,-120.6474690462267,California
38.85302439667345,-120.21026450758225,California
38.68156116579974,-121.6161863532994,California
39.87209674375751,-122.03993297610359,California
39.5446245197498,-123.41475738828034,California
33.00297291721524,-117.18171750840791,California
36.510888705038454,-121.08122381079346,California
41.396604956587765,-120.31896029213746,California
35.822984649157085,-120.19120111800122,California
40.694466557287654,-121.53159500894901,California
36.75651546741838,-120.65863664245148,California
41.77535630154021,-122.14514008289186,California
34.45070378594084,-116.22132468272326,California
39.3890951534796,-121.90676834258481,California
41.84747759327611,-120.56708397541625,California
37.23968206072732,-118.91370603860445,California
33.34762357465311,-115.57443831947084,California
35.98553138697978,-116.96083678232844,California
41.24695387762156,-121.84225718543871,California
39.74481386334361,-121.6894693106051,California
38.913952387448184,-123.09978187132555,California
41.29728393044284,-121.46860354782034,California
33.530607695191925,-116.23796541267866,California
32.877991073951996,-115.86574095935161,California
35.353715754357324,-116.39781731257645,California
37.478213517359244,-120.30631769708793,California
36.766455887181664,-120.91015645750291,California
39.96683893967186,-123.46584705117678,California
35.46867724454652,-120.73001271089288,California
37.57682924737827,-121.13693461489032,California
34.58980694423917,-115.90365717986472,California
38.66669291644287,-121.0102815001985,California
40.28895489891105,-122.89042787853398,California
35.00052185864673,-117.05981254939826,California
37.594633723347165,-119.04128819542345,California
36.81045484020605,-117.2779203976408,California
33.81176266691431,-116.42732372681726,California
35.78550103089038,-119.67892915733975,California
33.25395521083644,-116.9837567132598,California
36.9726852802781,-121.55053807683385,California
35.0807901517217,-117.14249381068103,California
40.56965480731918,-122.31310393217669,California
38.706657782168826,-120.57878186079877,California
40.00872976513934,-120.6219243021863,California
35.97323201948913,-118.7618566995993,California
40.224848304142625,-120.9740136426189,California
38.900803862265626,-122.77198599904287,California
33.4239610060957,-116.4389843174725,California
39.58993426034123,-120.91069171695497,California
34.954787299298644,-120.21317047238114,California
38.669678169484285,-121.69605529652873,California
40.51127888701388,-124.20655199474895,California
35.51467460103285,-117.81713979968634,California
36.79287434959306,-120.60339967453642,California
36.87956767420958,-118.43493969155722,California
41.51690105674241,-120.13612863491583,California
35.06832514088434,-118.51726072205436,California
34.74394001620977,-117.96961889770202,California
33.35263398904469,-117.16926970537946,California
34.32551175932238,-117.59644780155708,California
37.65867586486373,-122.13308910131796,California
34.75260586729701,-118.3816733221796,California
34.46043649441028,-119.663817961281,California
35.278162773527555,-118.67952305669745,California
39.6271683615388,-123.67885148249987,California
34.94558911282731,-118.24595095591083,California
37.17854894726858,-121.22882074559543,California
34.52308489322713,-115.22366800280945,California
34.28890518424039,-118.54682031322679,California
36.122030261653,-119.76439995101377,California
41.181109956107264,-122.06717831003299,California
41.11936415433029,-121.1638874724881,California
34.349045691485074,-118.14021665887661,California
35.64074747638438,-119.34621177275528,California
36.99243896014075,-121.87386794663504,California
33.96087468658336,-114.73171836177467,California
35.567487591860534,-115.53565014504417,California
39.22592030028597,-123.40349218935268,California
35.562756321679544,-119.86116744300539,California
38.04523507018815,-120.66835687465796,California
40.475356302993056,-121.79247893785828,California
35.8572898623546,-116.70989245123427,California
41.44879209030488,-120.45240228816449,California
40.891762047343875,-123.84424647275331,California
35.421710389304835,-117.24894438054574,California
36.196914030188736,-117.49470090802178,California
34.20476915633682,-118.00013502043622,California
34.97718189218522,-118.64843214386937,California
37.735513863061314,-119.3033996753816,California
37.520007648540656,-119.7034213589376,California
35.09944788848336,-118.01201449554344,California
41.25533036978479,-121.63670288169675,California
37.73229810190187,-120.1747289367515,California
35.84301022124113,-119.89843547430388,California
35.89320373974095,-118.49951927057273,California
40.93814303083188,-123.87866658885004,California
40.726327295143165,-121.4424935388663,California
39.35169588104979,-123.41648637455401,California
41.43078624489759,-122.73288706037715,California
37.628835581241006,-122.45289868168214,California
34.88922028003272,-119.73944239892475,California
34.07897578408586,-114.66157754467083,California
36.91338565164359,-120.20857939052604,California
36.44044089564982,-117.40521152889919,California
36.95534697872592,-119.87266572990971,California
40.81406788258906,-121.62969671341091,California
40.80979318876374,-120.96311885202687,California
40.243631231673554,-120.6215871572043,California
38.27551527579256,-120.84490306954892,California
35.00896469507686,-119.0807779996235,California
41.54317543692254,-123.03188399086571,California
38.35010230534479,-121.13320883959916,California
35.52791164506997,-119.73303132328257,California
34.73350916398794,-116.98656335117745,California
33.00460930704804,-115.98598778381691,California
36.28169608589526,-116.36387494766753,California
33.04571115324349,-116.814720742856,California
36.64081183106531,-117.32539230277577,California
39.35313188489697,-123.71396548677407,California
34.87796519460553,-118.1752849077746,California
34.39153014920813,-115.45133074538282,California
40.06016956648278,-122.71305055367118,California
35.67404839432714,-119.06362032616259,California
38.16868934083105,-122.81886288640766,California
35.713496779253404,-119.85859495944973,California
33.31955662675791,-115.65831344708694,California
37.86867376275388,-120.48598251418275,California
41.46506946119537,-122.8486896176965,California
34.78855506481481,-120.16900183859774,California
40.83479795477421,-121.6710986916153,California
40.91608965818709,-123.09366916688948,California
34.391132116959135,-117.65563004747214,California
37.33861661758248,-119.36061990212562,California
33.69095216602439,-116.56549486287271,California
38.631848815529374,-119.61905818743661,California
39.878382636197564,-122.58304696743974,California
38.25489621417682,-120.62728498774388,California
36.92956894304998,-120.87982132759923,California
34.38656402107598,-118.11341793224054,California
40.47917029314609,-121.02975373142522,California
38.81686841828384,-121.44954932641456,California
38.59398639973365,-120.66498579846416,California
35.63272024238066,-120.8530462732496,California
33.03959948788772,-114.77537494042306,California
38.659917044969056,-121.4052944234237,California
36.67388709778201,-119.49798662746427,California
41.12947424617258,-122.81413385192047,California
37.429845338449795,-120.75052652721246,California
33.69280889573066,-115.75355984468251,California
38.02006858875396,-118.87281292601533,California
40.80806363877173,-121.2580407478298,California
39.31963792940178,-120.09876506046437,California
40.89443330402285,-120.28084986895834,California
40.35762647242934,-120.42301029009276,California
41.36096869223922,-122.64505493008775,California
39.33161138316143,-123.45519019779742,California
38.12183191896447,-122.64003086186037,California
33.62495026641469,-117.82227946486813,California
38.18333017382599,-121.9539602846177,California
38.82556319120153,-121.39690250806268,California
41.664244497983205,-122.71099264346998,California
33.6917760068276,-117.95325801948401,California
35.373084334778625,-116.72684898503076,California
36.02616098244189,-118.43079954874914,California
38.24528055523153,-121.43449235136795,California
41.770098955795184,-120.6487179115948,California
40.0092181165668,-120.04012349636345,California
41.03985273849373,-120.02176675151568,California
34.59243035726022,-120.46214956996926,California
40.92259599945573,-121.65734965238316,California
38.44110036852328,-121.1876526371728,California
39.74467947846548,-121.13355059356074,California
36.269862313105854,-117.9084456848027,California
34.51454454134487,-116.30944780841403,California
36.28073308782598,-116.94069304149325,California
36.034028926770326,-117.32770788778294,California
41.46494901479396,-123.73853381113959,California
34.05701769963655,-116.137375529194,California
38.51490200890888,-122.80064737924798,California
39.531857812748044,-120.84098883336009,California
32.87648814359838,-115.75689156825894,California
34.464453208544036,-120.01200891568004,California
35.152610213129286,-119.5648445707248,California
39.061304561154294,-123.13142920775456,California
38.19291005753765,-120.01926058417374,California
34.39782702665334,-116.5191472660633,California
38.52539337424903,-122.19344257885956,California
35.844387570609626,-118.28605684785695,California
34.854096294328485,-115.51843656811369,California
41.946055944008314,-123.15653465021376,California
39.976301789511545,-120.70391915606096,California
33.98696254650404,-115.34401871458142,California
34.41186922396613,-118.0003741693326,California
39.153461259518025,-123.0031113348175,California
39.39019500866095,-122.88136729472997,California
33.36717859553669,-117.18988195756548,California
34.33146165315629,-114.33656793612937,California
40.41665834840286,-123.61133171818555,California
34.352553070091226,-114.39272577247031,California
33.63754973722285,-117.88381847857076,California
38.36623216995428,-121.57060356988403,California
33.05862683713949,-117.07167417313106,California
39.06052748849503,-123.68979161168527,California
36.663594030725584,-119.45252693016911,California
39.68209217272154,-120.94161937684697,California
39.43864005127305,-120.75096279955176,California
35.907555999162874,-118.6239462964388,California
38.31346876749655,-119.17728570071687,California
35.747112432614685,-117.52983934856755,California
38.404699179412106,-122.15401043676111,California
41.023535174268886,-122.59245604739544,California
27.705616460410617,-97.1417398682917,Texas
31.99750663069905,-105.06043256746985,Texas
33.07470022517762,-102.46870521670814,Texas
30.667111324094165,-100.31584990637307,Texas
30.051900421556557,-103.18011700653553,Texas
29.701300873116775,-100.15719379249292,Texas
31.993342804852578,-105.15830804779594,Texas
33.23146903423323,-94.43144974554028,Texas
29.056655277830487,-98.00033109949537,Texas
26.122448595194385,-97.78220411737306,Texas
34.52449830868057,-102.12534521867906,Texas
31.27505255729222,-100.69020424568002,Texas
29.56620730303153,-96.04918017056443,Texas
31.763494231816328,-104.52431313562919,Texas
33.113202093537936,-102.32798985009246,Texas
31.48073039324449,-97.18824777040095,Texas
28.49898092809598,-98.76077476161406,Texas
36.210052280892036,-102.16302118472906,Texas
31.451197483631894,-102.64004277010567,Texas
30.402673573838165,-101.55388718218786,Texas
35.659251228776306,-101.74233169998078,Texas
31.048239699151466,-99.54800271341955,Texas
29.67994552253343,-99.02669012350678,Texas
32.50620974756843,-99.96262638595051,Texas
30.733711369963924,-94.71485873988544,Texas
32.24104545042107,-101.81462559569016,Texas
31.402362146476673,-101.8935297275943,Texas
32.69705347987673,-94.37979543227488,Texas
30.376836566147823,-100.88053842982588,Texas
32.253123497440384,-102.30082475064697,Texas
31.67135156670956,-99.97374629689122,Texas
31.670215058527138,-99.90444099721836,Texas
32.391459760807656,-99.83409985244101,Texas
29.780954102169837,-104.44542705043413,Texas
33.834110783633996,-101.31743648305061,Texas
31.69994033394356,-98.8041074585791,Texas
31.10737316139981,-99.54491873769037,Texas
31.98785972761894,-95.88086083491133,Texas
29.633007356983562,-97.21659105949335,Texas
33.68424662270124,-96.39181552258505,Texas
33.67383179844267,-97.34998684578366,Texas
32.53185761782625,-99.88690006700476,Texas
33.90352513762998,-101.5131446895528,Texas
30.522824131261366,-104.32259075920497,Texas
32.86144833703271,-97.97286150753352,Texas
30.493604743656512,-103.28489149486873,Texas
34.35829654260941,-102.21601229960376,Texas
30.936478384001116,-97.63616338742699,Texas
30.89752256209453,-98.13372427022152,Texas
32.00559331851615,-104.09196316210154,Texas
28.077769806844167,-99.56993437186992,Texas
32.63664911319401,-95.45979330039162,Texas
32.18767327421571,-100.1128451140807,Texas
32.44276193954946,-95.54944705932489,Texas
33.54331660983959,-98.99943864105258,Texas
34.03487265599257,-98.5977695287964,Texas
30.07259490791024,-95.16217779881323,Texas
36.30801306727555,-101.63946439324955,Texas
30.993862099811253,-94.31170778763482,Texas
26.643637768469464,-97.99310775650468,Texas
35.728387062248416,-101.57347081028975,Texas
31.414317702737456,-96.37184866862366,Texas
30.27750834999662,-95.64583278028906,Texas
28.810338336061793,-96.05298496444614,Texas
31.21080891556066,-99.22201868162523,Texas
31.674271414270336,-104.49917874661794,Texas
31.313362605964304,-104.15045171722166,Texas
31.927749612811425,-100.02378015348384,Texas
26.81500880672494,-97.9123385483177,Texas
33.92240481516306,-101.23484675850776,Texas
32.87953932216861,-99.78448139395036,Texas
28.833087023095043,-99.8058587150514,Texas
31.804258074962064,-97.96336866576608,Texas
30.662574313917602,-100.00894949158794,Texas
34.15798105794704,-99.71660731250206,Texas
31.74420915211423,-98.61319550587844,Texas
33.35614049814192,-96.97973092242482,Texas
35.97360457659108,-100.85050385538749,Texas
33.86695198658286,-98.49845932373572,Texas
33.25059151489743,-99.50864940963807,Texas
33.68756596548544,-99.03762219441487,Texas
32.00887064794945,-98.64129114189471,Texas
33.726358755492505,-102.58714901032072,Texas
32.26123780179221,-100.99382867434994,Texas
29.931705925204355,-102.05013132345213,Texas
30.93094339531055,-96.3102424628373,Texas
33.36601264442194,-98.3314129650733,Texas
33.14305079606626,-95.06042517533514,Texas
32.79117429455696,-101.47692171326514,Texas
30.669849971651498,-94.31783177600144,Texas
35.20429724746448,-100.1340019220989,Texas
29.00582451463645,-95.42313666282736,Texas
28.826512273062598,-100.28036833230831,Texas
31.5159203756529,-96.1846664486315,Texas
28.084040908249207,-98.41961351982606,Texas
30.051837053214612,-98.78051609082229,Texas
32.75939709025312,-95.53772179952294,Texas
30.453240552025278,-104.5999016829637,Texas
29.339290271478003,-103.68736804593235,Texas
29.71603000429737,-94.5084134778939,Texas
34.731894694949894,-100.02558620482085,Texas
34.30447806383105,-101.42327704945646,Texas
33.042404577567645,-98.2067232631182,Texas
36.25301401182,-102.16743315963629,Texas
31.369812764996922,-103.17084478602378,Texas
29.44721938213747,-95.1567880298443,Texas
